species;cultivar_variety;family;plant_functional_type;population_year;refkey;gm_original;gm_original_SD;gm_original_SE;number_of_measurements;unit_original;gm_1bar;gm;method;variant;method_reference;air_pressure;PPFD;blue_light;temperature;temperature_type;AnCi_min;AnCi_max;AnCi_n;Ca_gas_exchange;Ca_gm;Ci_calc;rH;VPD;O2;flow_rate;cuvette_size;device_gas_exchange;fluorometer_spectroscope;hour;leaves_used;growth_location;growth_longitude;growth_latitude;growth_elevation;growth_environment;hydroponic;potted;pot_size;growth_irradiance;growth_temperature_day;growth_temperature_night;growth_rH;growth_Ca;growth_daylength;plant_age;An;gs_CO2;Ci;Cc;Ci-Cc;Rd;Rl;photorespiration;Gammastar;Cistar;Vcmax_Ci;Vcmax_Ci_25;Vcmax_Cc;Vcmax_Cc_25;Rubisco_constants_Ci_reference;Rubisco_constants_Cc_reference;Jmax_Ci;Jmax_Cc;TPU;Vpmax;J_fluorescence;kCA_activity;CA_activity;Delta_18O;Delta_13C;delta_13C;bulk_elastic_modulus;K_leaf;K_xylem;K_outside_xylem;N_g_m2;N_%DW;K_g_m2;K_%DW;P_g_m2;P_%DW;N%_Rubisco;N%_bioenergetics;N%_light_harvesting;N%_photosynthetic_apparatus;N%_cell_wall;Soluble_Protein;Rubisco;Rubisco_activity;Rubisco_activation_state;Chl_a;Chl_b;Chl_total;Chl_a/b;leaf_starch_%DW;leaf_starch_g_m2;LMA;leaf_width;T_leaf;D_leaf;T_mesophyll;T_palisade_mesophyll;T_spongy_mesophyll;fias_mesophyll;interveinal_distance;T_epidermis_adaxial;T_epidermis_abaxial;stomatal_index;stomatal_density;stomatal_density_adaxial;stomatal_density_abaxial;stomatal_area;stomatal_area_adaxial;stomatal_area_abaxial;stomatal_length;stomatal_length_adaxial;stomatal_length_abaxial;stomatal_width;T_cw;T_cyt;T_chloroplast;chloroplast_length;chloroplast_width;chloroplast_surface_area;Sm;Sc;Sb;ls_rel;lm_rel;lb_rel;Ls;Lm;location_in_reference;outlier;included_in_Knauer_et_al_2022;mesophyll_thickness;stomatal_conductance;substomatal_conc;compensation_point;ias_conductance;mesophyll_conductance*;d_mesophyll_conductance*;d_stomatal_conductance;d_ias_conductance;gamma;dgamma_low;dgamma_high;tau;dtau_low;dtau_high
Ligustrum vulgare;;Oleaceae;deciduous angiosperms;;Fini_2016;0,068;;0,012;4,0;mol m-2 s-1;0,068;0,056;F;variable J;Harley_1992;;1300,0;;28,0;leaf;;;;;;;50,0;1,89;;;6,0;LI-6400;Mini-PAM;;fully expanded leaves;;;;;screenhouse;0;1;2,5;580,0;;;;;;730,0;6,56;0,056;222,0;125,0;97,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;105,7;;;0,311;;;;;;;;;;;;;;;0,37;;;;;;13,4;9,9;;;;;;;Figure 1c: the highest value (shade leaves!);0;1;52,85;0,056;222,0;39,8982;5,051040274737612;0,03602380646429634;0,0036023806464296343;0,005600000000000001;0,5051040274737612;0,02223999308969605;0,0034479784274970907;0,0031984380996224297;0,11981493437624964;0,008650242279372791;0,008600163742602349
Macadamia integrifolia;;Proteaceae;evergreen angiosperms;;Syvertsen_1995;0,113;;;2,0;mol m-2 s-1 bar-1;0,108;0,108;I;single point;Lloyd_1992;95,3;;;25,0;leaf;;;;346,0;346,0;;65,0;1,1;;;;;;;representative leaves of healthy appearance;;;;;;0;1;;;;;;;;1096,0;9,5;0,088;207,8;157,0;50,8;;;;;;;;49,65;49,65;Jordan_1984;;;;;;;;;;;;;;;;1,093;0,769;;;;;;;;;;;;;;;;0,431;;;;142,0;;283,0;0,771;256,0;;;0,38;;;;;;;;;;;;;;;;;;;2,7;;24,4;15,2;;;;;;;Table 1: Macadamia;0;1;128,0;0,088;207,8;39,8982;2,548232562237627;0,05658069180914082;0,005658069180914082;0,0088;0,25482325622376273;0,07034573362835225;0,00985868375858407;0,009631309081785389;0,21292224569023221;0,015475132924548551;0,015737469292599282
Macrozamia riedlei;;Zamiaceae;evergreen gymnosperms;;Veromann-Juergenson_2017;0,034;;;;mol m-2 s-1;0,034;0,034;F;variable J;Harley_1992;;1000,0;10,0;25,0;leaf;50,0;2000,0;;400,0;400,0;250,0;53,0;1,5;;;8,0;GFS-3000;PAM 3055-FL;;fully mature non-senescent foliage;;;;;controlled-conditions phytotron;0;0;;1000,0;25,0;22,0;60,0;;13,0;;7,0;0,029;;;75,0;;;;;;;;;;;;;;;;;;;;;;;;;;1,838;1,326;;;;;;;;;;;;;;;;;;;;138,6;;304,6;0,455;268,6;;;0,2;;;;;;;;;;;;;;;0,37;0,218;3,92;;;;13,23;12,83;;47,39;36,42;16,19;;;personal communication Veromann-Juergenson (2020);0;1;134,3;0,029;158,6206896551724;39,8982;1,278260641793378;0,05896102769013174;0,005896102769013175;0,0029000000000000002;0,1278260641793378;0,04571737192665629;0,006383258739387637;0,006572372548779709;0,30974560539190044;0,02318471779644321;0,020927342555670914
Macrozamia riedlei;;Zamiaceae;evergreen gymnosperms;;Veromann-Juergenson_2017;0,063;;;;mol m-2 s-1;0,063;0,063;C;;Ethier_2004;;1000,0;10,0;25,0;leaf;50,0;2000,0;;400,0;;;53,0;1,5;;;8,0;GFS-3000;;;fully mature non-senescent foliage;;;;;controlled-conditions phytotron;0;0;;1000,0;25,0;22,0;60,0;;13,0;;7,0;0,029;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,838;1,326;;;;;;;;;;;;;;;;;;;;138,6;;304,6;0,455;268,6;;;0,2;;;;;;;;;;;;;;;0,37;0,218;3,92;;;;13,23;12,83;;;;;;;personal communication Veromann-Juergenson (2020);0;1;134,3;0,029;158,6206896551724;39,8982;1,278260641793378;0,05896102769013174;0,005896102769013175;0,0029000000000000002;0,1278260641793378;0,04649370617728252;0,0060830529408006095;0,006079345405632319;0,3100274550602443;0,023348954915206666;0,022880756714396544
Metasequoia glyptostroboides;;Cupressaceae;deciduous gymnosperms;;Veromann-Juergenson_2017;0,063;;;;mol m-2 s-1;0,063;0,063;F;variable J;Harley_1992;;1000,0;10,0;25,0;leaf;50,0;2000,0;;400,0;400,0;250,0;53,0;1,5;;;8,0;GFS-3000;PAM 3055-FL;;fully mature non-senescent foliage;;;;;controlled-conditions phytotron;0;0;;1000,0;25,0;22,0;60,0;;13,0;244,0;8,64;0,078;;;116,0;;;;;;;;;;;;;;;;;;;;;;;;;;0,57;1,086;;;;;;;;;;;;;;;;;;;;52,4;;247,4;0,212;232,3;;;0,29;;;;;;;;;;;;;;;0,26;0,091;1,97;;;;14,27;14,27;;15,04;52,41;32,55;;;personal communication Veromann-Juergenson (2020);0;0;116,15;0,078;289,2307692307692;39,8982;2,143108791042905;0,034652512612595214;0,0034652512612595218;0,0078000000000000005;0,21431087910429053;0,07401559923275351;0,010947979176921571;0,010753257575315076;0,18100472970692685;0,012780162374851828;0,01337454707393973
Metasequoia glyptostroboides;;Cupressaceae;deciduous gymnosperms;;Veromann-Juergenson_2017;0,058;;;;mol m-2 s-1;0,058;0,058;C;;Ethier_2004;;1000,0;10,0;25,0;leaf;50,0;2000,0;;400,0;;;53,0;1,5;;;8,0;GFS-3000;;;fully mature non-senescent foliage;;;;;controlled-conditions phytotron;0;0;;1000,0;25,0;22,0;60,0;;13,0;244,0;8,64;0,078;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,57;1,086;;;;;;;;;;;;;;;;;;;;52,4;;247,4;0,212;232,3;;;0,29;;;;;;;;;;;;;;;0,26;0,091;1,97;;;;14,27;14,27;;;;;;;personal communication Veromann-Juergenson (2020);0;0;116,15;0,078;289,2307692307692;39,8982;2,143108791042905;0,034652512612595214;0,0034652512612595218;0,0078000000000000005;0,21431087910429053;0,07357258890074624;0,011002772063933769;0,010934900519895596;0,1815043877746429;0,01322928000541726;0,013429379436222438
Nicotiana sylvestris;;Solanaceae;C3 annual herbaceous;;Clemente-Moreno_2019;0,12;;0,01;9,0;mol m-2 s-1;0,12;0,12;F;;Harley_1992;;1000,0;10,0;25,0;block;;;;400,0;400,0;;53,0;1,5;;;2,0;LI-6400;LI-6400-40;2 hours after start of photoperiod to midday;third and fourth fully expanded young leaves when counting from the apex;;;;;growth chamber;0;1;;200,0;25,0;23,0;;;16,0;56,0;12,6;0,152;296,6;183,2;113,4;1,18;;5,3;;;;;106,7;106,7;;Bernacchi_2002;;;;;119,38;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;43,9;;235,6;;191,9;79,1;112,8;0,302;;31,0;21,9;;;;;;;;;;;;;;;;;;;;;;;;;;Table S1: control;0;1;95,95;0,152;296,6;39,8982;2,7016395031912923;0,04908419029395196;0,004908419029395196;0,0152;0,27016395031912926;0,11503165134293183;0,01612832315594817;0,01779772595814455;0,19283557717036404;0,01319761218553217;0,01319233874247197
Nicotiana tabacum;;Solanaceae;C3 annual herbaceous;;Carriqui_2019a;0,138;;;6,0;mol m-2 s-1;0,138;0,138;F;variable J;Harley_1992;;1500,0;10,0;25,0;block;0,0;2000,0;15,0;400,0;400,0;;53,0;1,5;;300,0;2,0;LI-6400;LI-6400-40;09:00-19:00;;;;;;growth chamber;0;1;4,0;300,0;25,0;20,0;;;12,0;45,0;16,0;;282,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;205,0;;170,0;;;0,43;;;;;;;;;;;;;;;0,128;0,3;3,44;5,6;;;10,1;8,0;;;;;;;Figure 1: HL (high light) only (Ca=400, see Table 1);0;1;85,0;0,135593220338983;282,0;39,8982;4,342251400172105;0,06608790186607452;0,006608790186607452;0,0135593220338983;0,4342251400172106;0,06311217149427858;0,008574271797479653;0,00944765359336526;0,17624586579266263;0,012614795875382473;0,013046498533808348
Nicotiana tabacum;line SR;Solanaceae;C3 annual herbaceous;;Kawase_2013;0,106;;0,01;9,0;mol m-2 s-1;0,106;0,106;I;;Scartazza_1998;;700,0;;25,0;leaf;;;;360,0;360,0;;83,0;0,55;;;;;Finnigan MAT 252;;intact leaves;;;;;growth chamber;0;1;0,5;300,0;25,0;18,0;70,0;;16,0;30,0;9,87;0,414;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,78;;;;;;;;;;;280,0;;;;;0,49;;;;;;;;;;;;;;;;;;;;;13,2;8,9;;;;;;;Figure 3c: SR line;0;1;115,61066802813438;0,414;336,15942028985506;39,8982;3,6380076116343436;0,03331519390335132;0,003331519390335132;0,0414;0,3638007611634344;0,2291330949381646;0,02999972374736304;0,02942626045087679;0,13530905884599775;0,009340130710583483;0,009474661834026898
Olea europaea;cv Leccino;Oleaceae;evergreen angiosperms;;Marchi_2008;0,156;0,016;;3,0;mol m-2 s-1;0,156;0,141;S;;Evans_1988, Miyazawa_2001;;1200,0;;26,5;chamber;;;;380,0;;;57,0;1,5;;;;LI-6400;;;75-100% full leaf surface expansion;;10,38;43,72;;outdoors;0;1;1,5;;;;;;;365,0;13,9;0,042;243,0;131,0;112,0;;1,1;;;;;;44,0;38,56;Jordan_1984;;;159,2;;;;;;;;;;;;;2,8;2,4;;;;;;;;;;;1,81;;;0,675;;0,348;;;;116,0;;310,0;;269,0;108,0;161,0;0,6;;;;;;;304,0;;;;;;;;;;;;;;30,0;;;;;;35,0;50,0;Figure 3a: stage 3;0;1;134,5;0,042;243,0;39,8982;3,8290796474241784;0,06843858597018836;0,006843858597018836;0,004200000000000001;0,38290796474241784;0,022015225971892875;0,0032178133060216316;0,0032041393167531115;0,1900262240514487;0,01500564068465371;0,0133764035059932
Oryza alta;;Poaceae;C3 perennial herbaceous;;Giuliani_2013;0,168;;0,042;;mol m-2 s-1 bar-1;0,155;0,112;F;variable J;Harley_1992;92,1;1500,0;10,0;30,0;leaf;20,0;1498,0;;380,0;380,0;;70,0;1,25;20,0;;2,0;LI-6400XT;LI-6400-40;09:00-16:00;mid-distal portion of each leaf blade;;;;;controlled-environment growth chamber;0;1;3,0;1100,0;28,0;25,0;70,0;;12,0;30,0;17,45;0,263;288,6;176,3;112,3;;;;;;;;;;;;;;;;;;;;;-26,01;;;;;;;;;;;;;;;;;;;;;;;;;;;;74,1;;;;;0,25;;;;;;187,3;216,9;;;;;11,7;8,87;;0,163;;;;;;8,9;7,93;;;;;;;Table S3;0;1;30,595537503159843;0,263;288,6;39,8982;7,013702740764111;0,07016434943373952;0,007016434943373952;0,026300000000000004;0,7013702740764112;0,07608840322370414;0,010295860621600109;0,00995709896529788;0,14281893201343782;0,01031913249855168;0,010087909309880821
Oryza australiensis;;Poaceae;C3 perennial herbaceous;;Scafaro_2011;0,42;;;;mol m-2 s-1 bar-1;0,42;0,42;I;;Tazoe_2011;;1500,0;;25,0;leaf;;;;380,0;380,0;;;;21,0;;;LI-6400;TGA100A;;healthy, fully expanded leaves;;;;;glasshouse;0;1;10,0;;28,0;22,0;;;;52,0;21,19;;288,8;;;;;;;;;;;;;;;;;;;;;;20,12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;83,8;;69,5;;;0,082;;;;;;;;;;;;;;;0,216;;;;;7,0;13,2;12,5;;;;;;;Text on page 2002 (also shown in Figure 4a);0;1;34,75;0,2323464912280702;288,8;39,8982;2,0254637616998212;0,08513397653211026;0,008513397653211026;0,02323464912280702;0,20254637616998214;0,2311514250206938;0,030296437865960146;0,03000987686504658;0,29320576883770705;0,01910032411289997;0,021789954207028672
Oryza australiensis;Accession IRGC 101397;Poaceae;C3 perennial herbaceous;;Giuliani_2013;0,307;;0,042;;mol m-2 s-1 bar-1;0,283;0,204;F;variable J;Harley_1992;92,1;1500,0;10,0;30,0;leaf;20,0;1498,0;;380,0;380,0;;70,0;1,25;20,0;;2,0;LI-6400XT;LI-6400-40;09:00-16:00;mid-distal portion of each leaf blade;;;;;controlled-environment growth chamber;0;1;3,0;1100,0;28,0;25,0;70,0;;12,0;30,0;22,45;0,244;259,2;200,0;59,2;;;;;;;;;;;;;;;;;;;;;-26,49;;;;;;;;;;;;;;;;;;;;;;;;;;;;125,3;;;;;0,28;;;;;;227,1;260,4;;;;;16,13;15,3;;0,17;;;;;;17,6;17,15;;;;;;;Table S3;0;1;51,73577394259013;0,244;259,2;39,8982;4,645500541592139;0,10237034078151662;0,010237034078151663;0,0244;0,46455005415921397;0,10623374893575596;0,015489123726500839;0,013333474994504907;0,21205456133538164;0,015693465532878148;0,013288506382608922
Oryza australiensis;Accession IRGC 105277;Poaceae;C3 perennial herbaceous;;Giuliani_2013;0,555;;0,042;;mol m-2 s-1 bar-1;0,511;0,369;F;variable J;Harley_1992;92,1;1500,0;10,0;30,0;leaf;20,0;1498,0;;380,0;380,0;;70,0;1,25;20,0;;2,0;LI-6400XT;LI-6400-40;09:00-16:00;mid-distal portion of each leaf blade;;;;;controlled-environment growth chamber;0;1;3,0;1100,0;28,0;25,0;70,0;;12,0;30,0;22,3;0,181;226,6;181,5;45,1;;;;;;;;;;;;;;;;;;;;;-27,42;;;;;;;;;;;;;;;;;;;;;;;;;;;;115,6;;;;;0,234;;;;;;201,8;194,5;;;;;18,57;19,03;;0,135;;;;;;17,15;16,6;;;;;;;Table S3;0;1;47,73069008590119;0,181;226,6;39,8982;4,208076031252776;0,11944180506026188;0,011944180506026188;0,0181;0,4208076031252776;0,08772307842619241;0,012314490973920303;0,011871965002180185;0,24054266676325897;0,01803210496901478;0,0175161637036787
Oryza barthii;;Poaceae;C3 annual herbaceous;;Giuliani_2013;0,154;;0,042;;mol m-2 s-1 bar-1;0,142;0,103;F;variable J;Harley_1992;92,1;1500,0;10,0;30,0;leaf;20,0;1498,0;;380,0;380,0;;70,0;1,25;20,0;;2,0;LI-6400XT;LI-6400-40;09:00-16:00;mid-distal portion of each leaf blade;;;;;controlled-environment growth chamber;0;1;3,0;1100,0;28,0;25,0;70,0;;12,0;30,0;21,64;0,221;257,6;168,3;89,4;;;;;;;;;;;;;;;;;;;;;-25,96;;;;;;;;;;;;;;;;;;;;;;;;;;;;91,5;;;;;0,204;;;;;;340,7;394,0;;;;;16,53;15,27;;0,16;;;;;;17,25;14,25;;;;;;;Table S3;0;1;37,77991473062248;0,221;257,6;39,8982;4,634838737070453;0,09940202607419873;0,009940202607419873;0,0221;0,4634838737070453;0,09682949293069833;0,015061486212603017;0,014162100483589554;0,20872362391696173;0,016529703332498535;0,016563631656922845
Oryza brachyantha;;Poaceae;C3 annual herbaceous;;Giuliani_2013;0,067;;0,042;;mol m-2 s-1 bar-1;0,062;0,045;F;variable J;Harley_1992;92,1;1500,0;10,0;30,0;leaf;20,0;1498,0;;380,0;380,0;;70,0;1,25;20,0;;2,0;LI-6400XT;LI-6400-40;09:00-16:00;mid-distal portion of each leaf blade;;;;;controlled-environment growth chamber;0;1;3,0;1100,0;28,0;25,0;70,0;;12,0;30,0;9,65;0,124;302,3;144,5;157,8;;;;;;;;;;;;;;;;;;;;;-25,75;;;;;;;;;;;;;;;;;;;;;;;;;;;;57,8;;;;;0,158;;;;;;432,9;297,7;;;;;10,5;9,67;;0,155;;;;;;12,7;11,15;;;;;;;Table S3;0;1;23,865345042950594;0,124;302,3;39,8982;5,682700965281526;0,03677566236207221;0,0036775662362072215;0,012400000000000001;0,5682700965281526;0,04482611687020789;0,006027260411555491;0,005469262097192888;0,11378759872387419;0,007697052905515478;0,007330657560021575
Oryza coarctata;;Poaceae;C3 perennial herbaceous;;Giuliani_2013;0,051;;0,042;;mol m-2 s-1 bar-1;0,047;0,034;F;variable J;Harley_1992;92,1;1500,0;10,0;30,0;leaf;20,0;1498,0;;380,0;380,0;;70,0;1,25;20,0;;2,0;LI-6400XT;LI-6400-40;09:00-16:00;mid-distal portion of each leaf blade;;;;;controlled-environment growth chamber;0;1;3,0;1100,0;28,0;25,0;70,0;;12,0;30,0;10,51;0,082;238,6;96,7;141,8;;;;;;;;;;;;;;;;;;;;;-25,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;113,1;;;;;0,215;;;;;;501,0;156,8;;;;;16,47;16,47;;0,19;;;;;;24,43;23,4;;;;;;;Table S3;0;0;46,69845197850713;0,082;238,6;39,8982;3,951858716692606;0,05289333060898291;0,005289333060898291;0,0082;0,3951858716692606;0,04171540124416221;0,006032404507299874;0,005496383784711491;0,16493173193655658;0,011681643877307968;0,012041017826700279
Oryza glaberrima;;Poaceae;C3 annual herbaceous;;Giuliani_2013;0,4;;0,042;;mol m-2 s-1 bar-1;0,368;0,266;F;variable J;Harley_1992;92,1;1500,0;10,0;30,0;leaf;20,0;1498,0;;380,0;380,0;;70,0;1,25;20,0;;2,0;LI-6400XT;LI-6400-40;09:00-16:00;mid-distal portion of each leaf blade;;;;;controlled-environment growth chamber;0;1;3,0;1100,0;28,0;25,0;70,0;;12,0;30,0;27,09;0,232;264,6;201,3;63,3;;;;;;;;;;;;;;;;;;;;;-26,73;;;;;;;;;;;;;;;;;;;;;;;;;;;;85,2;;;;;0,207;;;;;;299,3;390,6;;;;;15,77;12,97;;0,165;;;;;;10,03;6,27;;;;;;;Table S3;0;1;35,17867469998946;0,232;264,6;39,8982;5,05075503426096;0,12055978189760828;0,012055978189760829;0,023200000000000002;0,505075503426096;0,09274732332615994;0,01312504740890677;0,012336797379001091;0,22130389780118048;0,014551764007347257;0,015744513587317682
Oryza glaberrima;;Poaceae;C3 annual herbaceous;;Giuliani_2013;0,358;;;;mol m-2 s-1 bar-1;0,33;0,238;I;single point;Evans_1986;92,1;1500,0;10,0;30,0;leaf;20,0;1498,0;;380,0;380,0;;70,0;1,25;20,0;;;LI-6400XT;TGA200A;09:00-16:00;mid-distal portion of each leaf blade;;;;;controlled-environment growth chamber;0;1;3,0;1100,0;28,0;25,0;70,0;;12,0;30,0;27,09;0,232;264,6;201,3;63,3;;;;;;;;;;;;;;;;;;;;;-26,73;;;;;;;;;;;;;;;;;;;;;;;;;;;;85,2;;;;;0,207;;;;;;299,3;390,6;;;;;15,77;12,97;;0,165;;;;;;10,03;6,27;;;;;;;Text page 1648;0;1;35,17867469998946;0,232;264,6;39,8982;5,05075503426096;0,12055978189760828;0,012055978189760829;0,023200000000000002;0,505075503426096;0,09269411638470641;0,012556838735143572;0,01365739268791312;0,22058620967956546;0,015291110909661232;0,014380929825859562
Oryza glumaepatula;;Poaceae;C3 perennial herbaceous;;Giuliani_2013;0,329;;0,042;;mol m-2 s-1 bar-1;0,303;0,219;F;variable J;Harley_1992;92,1;1500,0;10,0;30,0;leaf;20,0;1498,0;;380,0;380,0;;70,0;1,25;20,0;;2,0;LI-6400XT;LI-6400-40;09:00-16:00;mid-distal portion of each leaf blade;;;;;controlled-environment growth chamber;0;1;3,0;1100,0;28,0;25,0;70,0;;12,0;30,0;25,82;0,286;257,6;175,2;82,3;;;;;;;;;;;;;;;;;;;;;-26,61;;;;;;;;;;;;;;;;;;;;;;;;;;;;72,1;;;;;0,187;;;;;;295,2;409,6;;;;;12,53;11,0;;0,13;;;;;;8,77;7,9;;;;;;;Table S3;0;1;29,7697470172446;0,286;257,6;39,8982;5,3917766861551195;0,11860260227522233;0,011860260227522235;0,0286;0,539177668615512;0,10789133970292775;0,015242167668539475;0,015338904639429787;0,21283028738694038;0,015721185748369504;0,015577681785601732
Oryza glumaepatula;;Poaceae;C3 perennial herbaceous;;Giuliani_2013;0,411;;;;mol m-2 s-1 bar-1;0,379;0,274;I;single point;Evans_1986;92,1;1500,0;10,0;30,0;leaf;20,0;1498,0;;380,0;380,0;;70,0;1,25;20,0;;;LI-6400XT;TGA200A;09:00-16:00;mid-distal portion of each leaf blade;;;;;controlled-environment growth chamber;0;1;3,0;1100,0;28,0;25,0;70,0;;12,0;30,0;25,82;0,286;257,6;175,2;82,3;;;;;;;;;;;;;;;;;;;;;-26,61;;;;;;;;;;;;;;;;;;;;;;;;;;;;72,1;;;;;0,187;;;;;;295,2;409,6;;;;;12,53;11,0;;0,13;;;;;;8,77;7,9;;;;;;;Text page 1648;0;1;29,7697470172446;0,286;257,6;39,8982;5,3917766861551195;0,11860260227522233;0,011860260227522235;0,0286;0,539177668615512;0,10806917122903119;0,013918522899346988;0,014665370659076207;0,2116157090802107;0,015833628913761777;0,015601756944034817
Oryza latifolia;Accession IRGC 100959;Poaceae;C3 perennial herbaceous;;Giuliani_2013;0,172;;0,042;;mol m-2 s-1 bar-1;0,158;0,115;F;variable J;Harley_1992;92,1;1500,0;10,0;30,0;leaf;20,0;1498,0;;380,0;380,0;;70,0;1,25;20,0;;2,0;LI-6400XT;LI-6400-40;09:00-16:00;mid-distal portion of each leaf blade;;;;;controlled-environment growth chamber;0;1;3,0;1100,0;28,0;25,0;70,0;;12,0;30,0;16,42;0,156;255,2;150,2;105,0;;;;;;;;;;;;;;;;;;;;;-24,43;;;;;;;;;;;;;;;;;;;;;;;;;;;;97,9;;;;;0,26;;;;;;147,3;185,6;;;;;15,83;15,17;;0,145;;;;;;11,43;10,17;;;;;;;Table S3;0;1;40,42244428555127;0,156;255,2;39,8982;5,520980470012721;0,07626503819289947;0,007626503819289947;0,015600000000000001;0,5520980470012721;0,05755365444304161;0,007950655510237041;0,008485661309213785;0,16733534142288875;0,01120145112597215;0,010306018652036897
Oryza longistaminata;Accession IRGC 101207;Poaceae;C3 perennial herbaceous;;Giuliani_2013;0,363;;0,042;;mol m-2 s-1 bar-1;0,334;0,242;F;variable J;Harley_1992;92,1;1500,0;10,0;30,0;leaf;20,0;1498,0;;380,0;380,0;;70,0;1,25;20,0;;2,0;LI-6400XT;LI-6400-40;09:00-16:00;mid-distal portion of each leaf blade;;;;;controlled-environment growth chamber;0;1;3,0;1100,0;28,0;25,0;70,0;;12,0;30,0;23,97;0,245;253,3;179,2;74,2;;;;;;;;;;;;;;;;;;;;;-26,37;;;;;;;;;;;;;;;;;;;;;;;;;;;;80,9;;;;;0,172;;;;;;236,3;244,4;;;;;14,05;16,0;;0,18;;;;;;12,55;11,9;;;;;;;Table S3;0;1;33,403225155271684;0,245;253,3;39,8982;4,419829130857193;0,11232332623248725;0,011232332623248726;0,0245;0,4419829130857193;0,11187802532024645;0,01627951686022494;0,016340985984539133;0,22673210335542957;0,015653892463992014;0,015896681664693935
Oryza meridionalis;;Poaceae;C3 annual herbaceous;;Giuliani_2013;0,367;;0,042;;mol m-2 s-1 bar-1;0,338;0,244;F;variable J;Harley_1992;92,1;1500,0;10,0;30,0;leaf;20,0;1498,0;;380,0;380,0;;70,0;1,25;20,0;;2,0;LI-6400XT;LI-6400-40;09:00-16:00;mid-distal portion of each leaf blade;;;;;controlled-environment growth chamber;0;1;3,0;1100,0;28,0;25,0;70,0;;12,0;30,0;22,1;0,271;270,4;171,7;98,7;;;;;;;;;;;;;;;;;;;;;-26,84;;;;;;;;;;;;;;;;;;;;;;;;;;;;67,4;;;;;0,227;;;;;;234,2;218,4;;;;;14,93;13,4;;0,18;;;;;;11,7;7,83;;;;;;;Table S3;0;1;27,829139375343775;0,271;270,4;39,8982;7,001506806621416;0,09587777622560867;0,009587777622560868;0,027100000000000003;0,7001506806621416;0,07838519999830756;0,010469793771113622;0,010350616716235342;0,16666726689297467;0,012442461885806305;0,011098636660082428
Oryza meridionalis;;Poaceae;C3 annual herbaceous;;Scafaro_2011;0,5;;;;mol m-2 s-1 bar-1;0,5;0,5;I;;Tazoe_2011;;1500,0;;25,0;leaf;;;;380,0;380,0;;;;21,0;;;LI-6400;TGA100A;;healthy, fully expanded leaves;;;;;glasshouse;0;1;10,0;;28,0;22,0;;;;52,0;22,94;;285,3;;;;;;;;;;;;;;;;;;;;;;19,78;;;;;;;;;;;;;;;;;;;;;;;;;;;;;78,0;;64,7;;;0,077;;;;;;;;;;;;;;;0,235;;;;;7,3;14,6;14,2;;;;;;;Text on page 2002 (also shown in Figure 4a);0;1;32,35;0,2422386483632524;285,3;39,8982;2,043063542944281;0,0934793469322556;0,00934793469322556;0,024223864836325243;0,20430635429442812;0,24127329676911777;0,03442366554626869;0,032960145985745565;0,3070198529866559;0,02260063654963823;0,02202523661081296
Oryza minuta;;Poaceae;C3 perennial herbaceous;;Giuliani_2013;0,206;;0,042;;mol m-2 s-1 bar-1;0,19;0,137;F;variable J;Harley_1992;92,1;1500,0;10,0;30,0;leaf;20,0;1498,0;;380,0;380,0;;70,0;1,25;20,0;;2,0;LI-6400XT;LI-6400-40;09:00-16:00;mid-distal portion of each leaf blade;;;;;controlled-environment growth chamber;0;1;3,0;1100,0;28,0;25,0;70,0;;12,0;30,0;16,75;0,164;247,1;150,2;97,0;;;;;;;;;;;;;;;;;;;;;-25,28;;;;;;;;;;;;;;;;;;;;;;;;;;;;80,8;;;;;0,172;;;;;;212,1;276,5;;;;;12,67;12,57;;0,19;;;;;;12,65;12,25;;;;;;;Table S3;0;1;33,361935630975914;0,164;247,1;39,8982;4,425299216415185;0,08083906606988936;0,008083906606988937;0,0164;0,44252992164151855;0,07502085361075198;0,010582101883578915;0,011163588846725941;0,19255142029485622;0,012442366857913528;0,012423449374280693
